transaction_id,user_id,merchant_id,amount,payment_method,device_type,is_new_device,previous_failed_txns,txn_count_10min,avg_user_transaction_amount,location_change,merchant_risk_score,account_age_days,hour_of_day,is_weekend,international_transaction,fraud
TXN0008906,USR02287,MER0396,7324.6,Card,Web,0,0,2,2598.07,0,0.2641,989,21,1,0,0
TXN0008907,USR03147,MER0146,516.15,NetBanking,Android,0,0,1,3616.99,0,0.2601,599,16,1,1,0
TXN0008908,USR02312,MER0099,3981.25,Wallet,Web,0,1,5,3635.34,0,0.3277,609,23,0,0,0
TXN0008909,USR01154,MER0054,30128.44,UPI,Web,1,0,1,6055.22,0,0.1531,285,11,1,0,0
TXN0008910,USR01848,MER0187,2858.22,NetBanking,Android,0,0,2,2676.27,0,0.1439,986,9,0,0,0
TXN0008911,USR00825,MER0281,135.9,Card,Android,1,2,11,324.63,1,0.373,1654,13,1,0,1
TXN0008912,USR01170,MER0391,6765.37,Card,Android,0,0,2,5525.26,0,0.4768,318,13,0,0,0
TXN0008913,USR02381,MER0425,923.09,UPI,Android,0,1,1,836.64,1,0.282,783,20,0,0,0
TXN0008914,USR00522,MER0264,10367.93,UPI,Android,1,0,2,1493.0,0,0.1774,254,8,0,0,0
TXN0008915,USR02352,MER0205,8860.12,UPI,Android,1,1,2,8482.24,0,0.7154,498,6,0,0,0
TXN0008916,USR02045,MER0088,14628.97,UPI,iOS,0,0,1,5825.67,0,0.1383,880,9,0,0,0
TXN0008917,USR01080,MER0458,260.44,UPI,iOS,0,0,2,805.48,0,0.6183,452,20,0,0,0
TXN0008918,USR00158,MER0199,1603.9,Card,Web,0,1,3,808.94,0,0.1419,1049,7,1,0,0
TXN0008919,USR02467,MER0383,6929.09,UPI,iOS,0,1,1,6189.24,0,0.0756,225,18,0,0,0
TXN0008920,USR02886,MER0313,4168.1,UPI,iOS,0,0,1,3608.34,0,0.3322,643,20,0,0,0
TXN0008921,USR02556,MER0466,16556.89,UPI,Android,0,0,1,14191.36,1,0.3871,809,14,1,0,0
TXN0008922,USR01474,MER0487,7107.86,Wallet,Android,0,0,1,2187.24,0,0.3137,103,15,0,0,0
TXN0008923,USR02288,MER0354,1639.65,Wallet,Android,0,0,4,1434.49,0,0.2229,301,19,0,0,0
TXN0008924,USR01452,MER0331,16708.52,UPI,iOS,0,0,1,4241.55,0,0.148,294,12,0,0,0
TXN0008925,USR01254,MER0069,1311.3,UPI,Android,0,1,3,2147.91,0,0.984,821,11,1,0,0
TXN0008926,USR01146,MER0009,13698.73,UPI,Web,0,2,3,7996.24,0,0.1895,146,12,0,0,1
TXN0008927,USR00738,MER0274,1382.76,Card,iOS,0,0,3,1053.29,0,0.0719,803,18,0,0,0
TXN0008928,USR03393,MER0353,1569.8,Wallet,Android,0,1,1,4967.38,0,0.6075,398,17,0,0,0
TXN0008929,USR02332,MER0374,3191.03,Wallet,Android,0,0,2,2315.91,0,0.5438,791,12,0,0,0
TXN0008930,USR00613,MER0126,1172.05,Wallet,iOS,0,1,1,2685.96,1,0.2008,388,17,0,0,0
TXN0008931,USR03028,MER0252,12628.04,Wallet,iOS,0,0,1,9683.02,0,0.1191,1037,9,0,0,0
TXN0008932,USR00530,MER0432,780.35,Card,Android,0,0,3,1465.19,0,0.0892,915,7,0,0,0
TXN0008933,USR02078,MER0048,3267.04,UPI,Android,0,1,3,4206.17,0,0.2453,752,7,0,0,0
TXN0008934,USR00580,MER0192,1470.55,UPI,Android,0,0,3,2288.51,0,0.5814,361,10,1,0,0
TXN0008935,USR01265,MER0473,5539.91,UPI,Android,1,0,2,1951.04,0,0.2848,553,9,0,0,0
TXN0008936,USR02305,MER0100,2634.76,UPI,Web,0,1,1,2073.96,0,0.2275,201,8,1,0,0
TXN0008937,USR03497,MER0159,25251.99,UPI,Android,0,1,1,10707.06,0,0.0826,493,22,0,0,0
TXN0008938,USR03472,MER0234,7197.52,UPI,Android,0,0,1,941.0,1,0.496,554,21,0,0,0
TXN0008939,USR03135,MER0345,3421.03,UPI,iOS,0,1,1,3477.25,0,0.0704,675,21,0,1,0
TXN0008940,USR00825,MER0128,910.61,Wallet,Android,0,0,1,324.63,0,0.5946,1096,13,1,0,0
TXN0008941,USR00328,MER0397,1124.95,Card,Android,0,1,2,1956.87,0,0.0772,381,11,0,0,0
TXN0008942,USR03170,MER0118,2805.77,UPI,iOS,0,2,1,1195.02,0,0.0598,887,14,1,0,0
TXN0008943,USR03232,MER0185,1831.14,UPI,Web,0,0,3,3443.0,0,0.1391,189,9,0,0,0
TXN0008944,USR00976,MER0287,1416.13,Card,Web,1,0,2,1508.61,0,0.1156,819,7,0,1,0
TXN0008945,USR00068,MER0007,1002.86,NetBanking,Android,0,1,2,716.27,0,0.2402,1059,13,1,0,0
TXN0008946,USR02268,MER0384,2945.87,UPI,Web,1,0,1,1878.66,0,0.2347,542,22,0,1,0
TXN0008947,USR00267,MER0335,706.58,Wallet,Android,0,1,1,1856.92,0,0.0585,498,19,0,0,0
TXN0008948,USR00142,MER0418,372.95,NetBanking,Android,0,0,1,731.94,0,0.4742,996,19,1,0,0
TXN0008949,USR03281,MER0138,2126.83,Wallet,iOS,1,1,5,1439.63,0,0.1835,883,15,0,0,0
TXN0008950,USR01735,MER0199,1479.78,Card,Web,0,0,1,2027.19,0,0.1253,1142,10,0,0,0
TXN0008951,USR00393,MER0450,356.03,UPI,Android,1,7,1,1023.64,0,0.4444,144,18,0,0,0
TXN0008952,USR02291,MER0034,1512.93,UPI,Android,0,0,3,1673.89,0,0.16,439,13,0,0,0
TXN0008953,USR01293,MER0246,2335.28,Card,Android,0,0,2,2674.57,0,0.4477,2145,22,0,1,0
TXN0008954,USR01878,MER0242,1830.67,NetBanking,Android,0,0,2,1694.35,0,0.4674,450,9,0,0,0
TXN0008955,USR03147,MER0224,5036.42,Card,Android,1,0,12,3616.99,0,0.924,723,20,1,0,1
TXN0008956,USR00833,MER0217,1878.26,UPI,iOS,0,0,1,1412.1,0,0.7849,921,11,0,0,0
TXN0008957,USR02263,MER0374,2764.59,UPI,Android,0,0,1,5052.98,0,0.5335,443,19,0,0,0
TXN0008958,USR02900,MER0099,761.79,UPI,Android,0,0,2,1076.5,0,0.272,488,20,0,0,0
TXN0008959,USR01484,MER0446,3178.23,NetBanking,iOS,0,6,2,1713.12,0,0.2363,1069,23,0,0,0
TXN0008960,USR03396,MER0449,2265.19,UPI,Android,0,0,1,3521.02,0,0.048,996,13,1,0,0
TXN0008961,USR01570,MER0090,2002.14,UPI,Android,0,0,1,2797.37,1,0.0591,139,6,1,0,0
TXN0008962,USR01608,MER0488,1096.81,Card,Android,0,1,2,3405.8,1,0.1783,258,7,1,0,0
TXN0008963,USR03095,MER0132,3819.29,UPI,iOS,0,0,2,4098.88,1,0.2418,409,20,0,0,0
TXN0008964,USR02226,MER0026,1153.15,UPI,Web,0,2,2,945.45,0,0.2667,669,14,0,0,0
TXN0008965,USR03041,MER0200,611.45,UPI,Android,0,0,1,2665.62,0,0.1042,229,17,0,0,0
TXN0008966,USR02767,MER0398,529.26,Card,Android,1,0,2,1202.37,0,0.0,197,12,0,0,0
TXN0008967,USR02494,MER0423,311.83,UPI,Web,0,0,2,912.43,0,0.4746,503,13,1,0,0
TXN0008968,USR00846,MER0323,1697.61,UPI,iOS,0,0,1,1011.67,0,0.2402,194,18,0,0,0
TXN0008969,USR01396,MER0406,756.99,Card,iOS,0,0,3,3153.42,0,0.2707,366,16,0,0,0
TXN0008970,USR03026,MER0131,6361.79,Card,Android,0,1,2,7077.79,0,0.1797,294,13,0,1,0
TXN0008971,USR02157,MER0440,2349.21,Card,Android,0,1,1,1472.88,1,0.1929,1224,21,0,1,0
TXN0008972,USR00981,MER0318,1882.81,Card,Web,1,0,3,1728.99,0,0.2289,375,13,0,0,0
TXN0008973,USR01146,MER0067,5541.15,Card,iOS,0,1,1,7996.24,0,0.477,774,12,1,0,0
TXN0008974,USR02716,MER0065,2459.15,Wallet,Web,0,0,4,2014.47,0,0.1357,142,16,0,0,0
TXN0008975,USR00624,MER0134,7406.02,UPI,Android,0,0,1,3690.17,0,0.3202,291,18,1,0,0
TXN0008976,USR00393,MER0035,901.12,UPI,Android,0,2,1,1023.64,1,0.3325,234,18,0,0,0
TXN0008977,USR02678,MER0142,228.48,Card,Android,0,0,3,1204.11,0,0.5944,865,19,0,0,0
TXN0008978,USR01010,MER0497,4727.53,UPI,iOS,0,0,2,2175.02,0,0.0522,605,10,0,0,0
TXN0008979,USR02679,MER0121,3050.69,UPI,Android,0,2,1,2404.1,0,0.2829,456,12,0,0,0
TXN0008980,USR01868,MER0319,1393.68,UPI,Android,0,0,1,1500.44,0,0.0698,187,16,0,0,0
TXN0008981,USR03493,MER0489,436.99,Wallet,iOS,0,0,2,1911.76,0,0.3018,206,16,1,1,0
TXN0008982,USR01838,MER0127,1720.85,Wallet,Web,0,0,3,2242.53,0,0.3237,739,21,0,0,0
TXN0008983,USR03037,MER0349,491.31,UPI,Android,0,0,1,970.12,0,0.1988,1180,21,0,0,0
TXN0008984,USR02977,MER0226,519.7,UPI,Android,0,3,1,1311.56,1,0.181,539,15,0,0,0
TXN0008985,USR00742,MER0143,1498.4,UPI,iOS,0,0,2,1737.84,0,0.1315,771,9,0,0,0
TXN0008986,USR03487,MER0476,972.98,UPI,Android,0,1,1,1504.57,0,0.1778,344,18,0,0,0
TXN0008987,USR02611,MER0329,1383.91,UPI,iOS,0,2,1,2040.89,0,0.0817,1198,8,0,0,0
TXN0008988,USR00376,MER0220,4588.28,UPI,Web,0,7,2,2831.97,0,0.3946,1041,10,0,0,0
TXN0008989,USR00022,MER0407,6980.58,Card,Android,1,0,10,6105.08,0,0.2026,557,21,0,0,0
TXN0008990,USR00950,MER0451,1314.62,NetBanking,Android,0,0,2,1974.51,1,0.0352,383,14,0,0,0
TXN0008991,USR00057,MER0391,638.24,UPI,Web,0,1,2,1050.3,0,0.4507,175,23,0,0,0
TXN0008992,USR01252,MER0435,1410.23,UPI,iOS,0,0,1,2057.0,1,0.4776,858,21,0,0,0
TXN0008993,USR03488,MER0162,3293.67,Card,Android,0,1,1,4137.79,0,0.192,291,11,1,0,0
TXN0008994,USR01677,MER0173,1593.93,UPI,Android,1,0,1,1100.42,0,0.2618,257,18,1,0,0
TXN0008995,USR00084,MER0117,646.34,UPI,iOS,0,0,1,1439.39,0,0.0668,792,14,0,0,0
TXN0008996,USR01729,MER0349,7922.28,UPI,Android,0,0,4,2914.22,0,0.2392,523,19,0,0,1
TXN0008997,USR00767,MER0402,2756.28,Card,iOS,0,2,2,1901.89,0,0.3153,1191,6,0,0,0
TXN0008998,USR02997,MER0331,294.49,UPI,Android,1,1,2,2222.87,0,0.0985,715,14,0,0,0
TXN0008999,USR00317,MER0300,6252.32,UPI,Android,0,0,1,6181.13,0,0.1921,1597,13,1,0,0
TXN0009000,USR02697,MER0386,9212.75,Card,Android,1,1,3,4577.98,0,0.131,379,23,0,0,0
TXN0009001,USR01561,MER0091,4616.42,UPI,Web,0,0,2,3668.38,0,0.3467,636,13,0,0,0
TXN0009002,USR00066,MER0183,1152.04,Wallet,Android,1,1,1,1629.74,0,0.217,178,12,0,0,0
TXN0009003,USR02356,MER0354,1081.65,Card,iOS,1,1,1,1188.24,0,0.2014,314,21,1,0,0
TXN0009004,USR01593,MER0027,2354.06,UPI,Web,0,0,2,2176.57,0,0.0752,229,9,0,0,0
TXN0009005,USR02701,MER0456,1943.6,UPI,Android,0,0,1,1174.03,0,0.0769,874,17,0,0,0
TXN0009006,USR02164,MER0086,620.56,Wallet,Web,0,1,1,1807.11,1,0.0954,618,17,1,0,0
TXN0009007,USR02756,MER0394,2989.07,UPI,iOS,0,0,1,4857.75,0,0.9496,437,10,0,0,0
TXN0009008,USR01612,MER0309,7138.71,UPI,Android,0,0,2,2306.56,1,0.2113,1095,1,0,0,0
TXN0009009,USR00028,MER0424,785.64,UPI,Web,0,1,1,806.56,0,0.5563,353,13,0,0,1
TXN0009010,USR00458,MER0388,4411.14,NetBanking,Web,0,1,1,1543.49,1,0.2358,1467,14,1,0,0
TXN0009011,USR01607,MER0258,5312.37,NetBanking,Android,0,1,2,650.78,0,0.2427,742,20,0,0,0
TXN0009012,USR01392,MER0379,834.67,Card,Web,0,0,3,1250.51,0,0.0465,881,23,1,0,0
TXN0009013,USR02781,MER0174,29313.72,UPI,iOS,0,1,1,10575.05,0,0.1211,287,17,0,0,0
TXN0009014,USR01441,MER0292,3891.24,UPI,Web,0,2,2,4952.59,0,0.0474,335,15,0,0,0
TXN0009015,USR03011,MER0458,81184.9,UPI,iOS,0,0,1,5744.07,0,0.5773,886,17,1,0,0
TXN0009016,USR00658,MER0043,9454.35,UPI,iOS,0,1,2,4073.37,1,0.409,375,7,0,0,0
TXN0009017,USR01348,MER0178,36241.2,NetBanking,Web,0,0,2,7421.44,0,0.2775,133,16,0,0,0
TXN0009018,USR02648,MER0009,1692.12,Card,iOS,0,0,12,1826.65,0,0.1936,340,19,0,0,0
TXN0009019,USR00435,MER0268,2169.48,UPI,Android,0,0,6,1604.94,0,0.2217,423,23,0,0,0
TXN0009020,USR01125,MER0392,438.34,Wallet,iOS,0,0,2,769.29,0,0.3228,564,8,0,0,0
TXN0009021,USR02632,MER0020,242.49,UPI,Web,0,2,4,1549.97,0,0.5116,898,22,0,0,0
TXN0009022,USR02062,MER0275,2397.03,Card,Web,0,0,4,2592.91,0,0.2548,814,9,0,0,0
TXN0009023,USR02724,MER0208,236.64,UPI,iOS,0,0,7,570.91,0,0.3399,114,11,1,0,0
TXN0009024,USR01806,MER0392,2472.26,UPI,Android,0,1,1,1635.45,0,0.3253,270,18,1,0,0
TXN0009025,USR03008,MER0111,709.97,UPI,Web,0,1,2,2892.35,1,0.5286,590,9,0,0,0
TXN0009026,USR03071,MER0082,3457.21,UPI,Android,0,0,3,6189.05,1,0.1589,500,16,0,0,0
TXN0009027,USR03411,MER0048,1902.54,NetBanking,iOS,0,0,2,1649.48,0,0.2798,1112,20,0,0,0
TXN0009028,USR00428,MER0204,2636.02,NetBanking,Android,1,0,1,2119.48,0,0.879,1430,5,0,0,0
TXN0009029,USR02070,MER0244,2608.03,Card,Web,0,1,1,2837.02,0,0.2619,821,8,0,0,1
TXN0009030,USR00400,MER0460,12840.93,Wallet,Android,0,1,1,3518.9,0,0.0548,565,10,1,0,0
TXN0009031,USR00802,MER0233,2293.9,UPI,Android,0,0,1,778.99,0,0.1644,763,18,0,0,0
TXN0009032,USR01052,MER0086,2722.92,UPI,Web,1,1,1,4685.25,0,0.0659,1142,17,1,0,0
TXN0009033,USR02262,MER0350,5094.55,UPI,Android,0,0,1,1681.01,0,0.0621,1398,15,0,0,0
TXN0009034,USR01510,MER0031,3241.96,UPI,Android,0,0,1,958.29,0,0.3065,343,21,0,0,0
TXN0009035,USR03027,MER0173,2739.49,UPI,Web,0,0,2,3148.67,1,0.2425,272,20,1,0,0
TXN0009036,USR01045,MER0327,2154.22,Card,Android,0,0,2,2191.84,0,0.1246,1258,9,0,0,0
TXN0009037,USR02161,MER0127,5066.86,Card,Android,0,0,1,5524.76,0,0.2837,853,6,0,0,0
TXN0009038,USR02672,MER0298,1055.63,UPI,Web,0,0,1,1765.68,0,0.1373,103,13,0,0,0
TXN0009039,USR03432,MER0227,1549.24,UPI,Web,1,1,2,2412.45,0,0.084,1197,7,0,0,0
TXN0009040,USR00859,MER0477,4534.06,Card,Android,0,0,2,1843.57,0,0.0501,2094,18,0,0,0
TXN0009041,USR02568,MER0144,10862.46,NetBanking,Android,0,2,1,8334.49,0,0.5477,754,14,0,0,0
TXN0009042,USR00297,MER0454,1293.99,UPI,Android,0,1,1,2027.38,0,0.3248,643,19,0,0,0
TXN0009043,USR01903,MER0313,1441.68,UPI,Web,1,0,1,2952.12,0,0.2918,677,20,0,0,0
TXN0009044,USR01449,MER0375,1332.19,NetBanking,Android,0,0,2,2417.33,1,0.5119,636,21,0,0,0
TXN0009045,USR03355,MER0085,2042.01,Card,Android,0,0,1,2415.51,0,0.9344,534,15,1,0,0
TXN0009046,USR02707,MER0010,1011.46,Wallet,Web,0,0,2,550.96,0,0.3296,1534,7,0,0,0
TXN0009047,USR03246,MER0366,1037.02,Card,iOS,0,1,1,2025.08,0,0.2073,931,13,1,0,0
TXN0009048,USR02977,MER0241,9078.49,NetBanking,iOS,0,1,2,1311.56,0,0.1158,467,12,0,1,0
TXN0009049,USR01438,MER0155,4932.08,Wallet,iOS,0,1,4,4499.44,0,0.9413,1287,21,0,0,0
TXN0009050,USR02567,MER0449,1889.43,UPI,Android,0,0,6,1792.17,0,0.0743,1410,17,0,0,0
TXN0009051,USR00107,MER0164,1988.19,UPI,Android,0,0,1,998.65,0,0.7665,206,22,0,0,0
TXN0009052,USR01953,MER0217,5444.47,Card,iOS,0,0,2,3118.59,0,0.7646,798,10,1,0,0
TXN0009053,USR00166,MER0363,1750.4,UPI,Android,0,0,2,5058.65,0,0.1249,2021,16,0,0,0
TXN0009054,USR02535,MER0482,462.27,UPI,Android,1,1,1,1060.65,0,0.8003,282,12,0,0,0
TXN0009055,USR03384,MER0450,2903.41,UPI,Web,0,1,1,3600.73,0,0.4417,325,19,0,0,0
TXN0009056,USR02385,MER0327,3163.93,UPI,iOS,0,0,1,2574.14,0,0.0912,65,8,0,0,0
TXN0009057,USR02940,MER0056,1403.98,Wallet,iOS,0,0,1,552.57,0,0.2032,72,19,0,0,0
TXN0009058,USR00821,MER0055,2147.66,UPI,iOS,0,1,2,2154.44,0,0.9011,1264,12,0,0,0
TXN0009059,USR03479,MER0347,9253.73,UPI,Android,0,0,1,2852.98,1,0.1195,1275,15,0,0,0
TXN0009060,USR01928,MER0255,1119.36,Card,Android,0,0,1,1957.29,0,0.2523,664,11,0,0,0
TXN0009061,USR02361,MER0067,503.04,Card,Android,0,0,3,778.79,0,0.4849,524,20,0,0,0
TXN0009062,USR02698,MER0348,1844.41,UPI,Android,0,0,1,2416.33,0,0.2097,925,5,0,0,0
TXN0009063,USR02239,MER0472,663.66,UPI,iOS,0,0,1,1256.61,0,0.0526,611,19,1,0,0
TXN0009064,USR01110,MER0033,14059.03,UPI,Android,0,0,1,6414.07,0,0.3126,457,11,0,0,0
TXN0009065,USR02141,MER0413,555.14,Wallet,Android,0,0,1,4287.69,0,0.1763,770,18,0,0,0
TXN0009066,USR02289,MER0173,2394.38,UPI,Web,0,0,1,3617.17,0,0.3146,424,16,1,0,0
TXN0009067,USR03001,MER0199,6875.24,Card,Android,0,0,1,3162.04,0,0.0874,302,23,0,0,0
TXN0009068,USR01686,MER0359,1412.88,NetBanking,Android,0,0,1,1859.85,0,0.0739,2288,12,1,0,0
TXN0009069,USR01757,MER0124,2609.7,UPI,iOS,0,0,2,1267.13,0,0.0452,1012,6,0,0,0
TXN0009070,USR01762,MER0079,8962.93,Wallet,Android,0,1,1,1936.27,0,0.2784,788,6,0,0,0
TXN0009071,USR00401,MER0482,2673.89,Card,Web,0,0,2,2652.91,0,0.8167,208,18,0,0,0
TXN0009072,USR00316,MER0175,1253.3,Card,Android,0,0,3,567.87,0,0.3303,1003,17,0,0,0
TXN0009073,USR00072,MER0085,8163.88,NetBanking,Web,0,0,3,1503.72,0,0.9093,424,10,0,0,1
TXN0009074,USR02332,MER0345,2942.64,UPI,Android,0,1,1,2315.91,0,0.0745,687,11,0,0,0
TXN0009075,USR01467,MER0109,1438.18,Wallet,Android,1,0,1,1565.16,0,0.4473,1557,20,1,0,0
TXN0009076,USR03030,MER0388,10970.38,UPI,Android,0,3,2,6022.03,0,0.1817,520,21,0,0,0
TXN0009077,USR02458,MER0036,3577.93,UPI,Android,0,0,2,1603.44,0,0.1496,306,22,0,0,0
TXN0009078,USR00496,MER0260,1219.6,UPI,Web,0,0,2,1318.47,0,0.5369,563,12,0,0,0
TXN0009079,USR00351,MER0202,5951.55,Card,Android,0,0,3,8864.19,0,0.191,2034,22,0,0,0
TXN0009080,USR01282,MER0479,12061.88,UPI,Android,0,2,1,3682.26,1,0.2454,957,16,0,0,0
TXN0009081,USR03224,MER0261,1124.59,UPI,Android,0,0,1,1436.57,0,0.1689,1821,10,1,0,0
TXN0009082,USR00171,MER0463,19425.26,UPI,Android,0,0,3,8645.94,0,0.4524,237,8,0,0,0
TXN0009083,USR00656,MER0125,1383.02,UPI,Android,0,0,1,1203.22,0,0.4133,233,14,1,0,0
TXN0009084,USR00104,MER0237,3090.45,UPI,Web,0,0,1,871.88,0,0.0357,134,18,1,1,0
TXN0009085,USR01448,MER0407,958.58,Card,iOS,0,0,1,1857.08,0,0.1948,119,8,0,0,0
TXN0009086,USR03464,MER0081,2828.54,Card,Android,0,0,1,5487.46,0,0.7718,506,10,0,0,0
TXN0009087,USR02394,MER0464,8158.95,Card,Android,0,1,1,4636.16,0,0.1083,582,14,0,0,0
TXN0009088,USR01728,MER0387,1060.4,Card,Android,1,0,1,2515.55,0,0.8767,424,22,1,0,0
TXN0009089,USR00506,MER0339,2100.94,UPI,Android,0,0,1,2030.76,0,0.2975,332,8,0,0,0
TXN0009090,USR01245,MER0122,2342.96,UPI,Android,0,0,1,807.8,0,0.3166,2266,19,1,0,0
TXN0009091,USR01836,MER0410,2174.87,Card,Android,0,0,1,8265.17,0,0.2165,319,21,0,0,0
TXN0009092,USR00963,MER0422,2191.45,Card,Android,1,0,4,1724.65,0,0.0895,488,20,0,0,0
TXN0009093,USR02468,MER0147,8496.77,Card,Web,0,1,2,3733.06,0,0.1247,336,8,1,0,0
TXN0009094,USR03431,MER0294,2600.37,UPI,Android,0,0,3,2785.17,0,0.3138,918,8,0,0,0
TXN0009095,USR00721,MER0031,2889.15,UPI,Android,0,0,2,5920.79,1,0.2222,1326,7,0,0,0
TXN0009096,USR00883,MER0198,679.59,UPI,iOS,0,0,2,863.14,0,0.133,497,23,1,0,0
TXN0009097,USR00442,MER0076,492.01,Card,Android,0,0,3,945.99,0,0.0173,357,23,0,0,1
TXN0009098,USR02540,MER0279,6311.83,NetBanking,iOS,0,0,1,6313.13,0,0.2987,538,21,1,0,0
TXN0009099,USR01617,MER0275,453.58,Card,Android,0,0,1,581.96,0,0.2784,1154,8,0,0,0
TXN0009100,USR00994,MER0267,1253.88,Wallet,Android,0,1,1,1907.49,0,0.3378,533,10,0,0,0
TXN0009101,USR00768,MER0339,5362.98,Card,iOS,0,0,1,4030.51,0,0.306,723,0,0,0,0
TXN0009102,USR00247,MER0463,8117.44,NetBanking,Android,0,1,2,2737.52,0,0.5042,1047,19,0,0,0
TXN0009103,USR01667,MER0099,3783.51,Wallet,Web,0,1,1,3141.25,0,0.2766,385,22,0,0,0
TXN0009104,USR02392,MER0108,14268.89,UPI,iOS,1,1,1,5701.01,0,0.9022,219,7,1,0,1
TXN0009105,USR00823,MER0108,11446.65,UPI,Android,0,1,1,3861.07,0,0.8975,850,15,0,0,0
TXN0009106,USR00006,MER0465,1403.7,NetBanking,Android,0,1,1,2251.27,0,0.2382,970,13,0,0,0
TXN0009107,USR01657,MER0047,733.88,Card,Android,0,1,3,632.99,0,0.3732,1534,18,1,0,0
TXN0009108,USR02366,MER0016,1557.8,UPI,Android,0,1,1,2223.84,0,0.4349,782,20,0,1,0
TXN0009109,USR01208,MER0081,158.12,Card,Android,0,0,2,483.25,0,0.7877,410,18,0,1,0
TXN0009110,USR00877,MER0385,672.19,UPI,Web,0,1,1,546.97,0,0.1456,227,21,0,0,0
TXN0009111,USR00541,MER0290,771.01,Wallet,Android,0,1,2,1728.92,0,0.1502,877,12,1,0,0
TXN0009112,USR02612,MER0460,7335.24,Card,Android,0,1,2,5441.16,0,0.0624,924,9,0,0,0
TXN0009113,USR03016,MER0103,2032.61,Wallet,Android,0,0,2,6550.58,0,0.4539,1309,7,0,0,0
TXN0009114,USR02695,MER0198,2577.59,Card,Android,0,0,2,2395.86,0,0.1328,1375,16,0,0,0
TXN0009115,USR01814,MER0278,638.83,UPI,Android,0,0,4,2080.91,0,0.1434,392,14,1,0,0
TXN0009116,USR02535,MER0037,12613.54,NetBanking,Web,0,0,1,1060.65,1,0.1928,691,12,0,0,0
TXN0009117,USR01390,MER0460,483.59,UPI,Android,0,0,1,674.83,1,0.0423,466,6,0,0,0
TXN0009118,USR00086,MER0403,1728.28,Wallet,Android,0,0,1,2585.14,0,0.5182,1226,14,0,0,0
TXN0009119,USR01287,MER0072,9114.05,UPI,Android,0,0,1,4257.72,0,0.3002,1029,19,1,0,0
TXN0009120,USR02464,MER0422,1979.67,UPI,iOS,1,0,3,2623.37,0,0.0029,681,6,0,0,0
TXN0009121,USR02266,MER0225,10561.66,Card,iOS,0,0,2,10251.42,0,0.3321,226,18,0,0,0
TXN0009122,USR03466,MER0169,418.54,Card,iOS,0,0,2,507.64,0,0.2761,765,21,0,0,0
TXN0009123,USR03492,MER0474,3149.78,NetBanking,iOS,0,0,1,2297.93,0,0.1296,320,6,1,0,0
TXN0009124,USR00850,MER0260,5235.12,Wallet,Web,0,0,2,2597.29,0,0.5204,1148,18,0,0,0
TXN0009125,USR00034,MER0114,4302.07,UPI,Web,0,0,1,2477.97,0,0.3226,2546,21,0,0,0
TXN0009126,USR00960,MER0405,711.48,Wallet,Android,0,0,1,1046.65,1,0.3454,333,6,0,0,0
TXN0009127,USR03067,MER0358,9391.96,NetBanking,iOS,0,0,2,4134.39,1,0.3169,836,3,0,0,0
TXN0009128,USR02848,MER0097,1628.72,NetBanking,iOS,0,1,1,3312.05,0,0.1643,1700,3,0,0,0
TXN0009129,USR00346,MER0339,667.71,NetBanking,Android,0,2,2,1198.05,0,0.2929,983,5,0,0,0
TXN0009130,USR00562,MER0315,1653.09,Card,iOS,0,0,1,1905.34,1,0.031,103,20,0,0,0
TXN0009131,USR01973,MER0138,3322.16,Wallet,iOS,0,0,3,1643.65,0,0.2019,1346,6,0,0,0
TXN0009132,USR02313,MER0216,718.1,Card,Android,0,3,1,1753.07,0,0.0911,1681,16,0,0,0
TXN0009133,USR03439,MER0420,2997.64,UPI,Android,0,0,1,1658.57,0,0.1902,98,14,0,0,0
TXN0009134,USR02643,MER0088,1256.57,Wallet,iOS,0,2,2,1374.11,0,0.1342,523,19,0,0,0
TXN0009135,USR00742,MER0362,1209.68,UPI,Android,0,0,1,1737.84,0,0.0349,251,12,0,0,1
TXN0009136,USR00131,MER0416,2856.63,UPI,Android,0,0,2,1362.37,0,0.2143,291,13,0,1,0
TXN0009137,USR02218,MER0469,2097.06,UPI,Android,0,0,2,3929.29,0,0.2203,319,20,1,0,0
TXN0009138,USR01939,MER0163,3217.42,UPI,Web,0,1,1,652.39,0,0.2226,1220,20,0,0,0
TXN0009139,USR03227,MER0134,838.67,Wallet,Android,0,0,1,1001.24,0,0.3021,1810,13,1,0,0
TXN0009140,USR02016,MER0468,2452.43,Card,Android,0,0,10,2314.5,1,0.2795,753,20,0,0,0
TXN0009141,USR01755,MER0232,8051.1,Card,Web,0,1,10,2786.87,0,0.0847,1368,0,0,0,0
TXN0009142,USR01063,MER0285,2493.96,Card,Android,0,1,1,2309.89,0,0.2203,1223,9,0,0,0
TXN0009143,USR00302,MER0257,5737.06,Card,Web,0,0,2,2562.44,0,0.2123,415,9,1,0,0
TXN0009144,USR03068,MER0258,2159.56,UPI,Web,0,1,1,9264.4,0,0.2206,752,8,0,0,0
TXN0009145,USR02892,MER0313,12383.73,Card,iOS,0,0,1,1835.06,0,0.3636,496,6,1,0,0
TXN0009146,USR00570,MER0212,2202.87,UPI,Web,0,1,1,1740.4,0,0.1669,1286,13,0,0,0
TXN0009147,USR02464,MER0197,5436.22,NetBanking,Web,0,1,1,2623.37,0,0.457,731,23,0,1,0
TXN0009148,USR01275,MER0201,7662.67,UPI,Android,0,0,1,4628.25,0,0.2702,357,17,0,0,0
